,error_angle_mean,error_angle_median,error_angle_95,error_angle_std,n_tot,n,k,kappa_within_site,site_lat,site_long,outlier_rate,secular_method,kappa_secular,ignore_outliers
0,5.2872633111728735,4.972915091584362,10.352804433085293,2.909610089905089,50,10,5,80,30,0.0,0.75,G,,True
0,4.961247224570504,4.593034882791763,10.078914911011346,2.620906222123757,50,10,5,70,40,0.0,0.35000000000000003,G,,True
0,4.271034154374687,3.953020906668634,8.572195706821722,2.3130532511249284,50,50,1,100,50,0.0,0.15000000000000002,G,,False
0,3.3234151633021938,2.9936796627643005,6.923455693108193,1.8561365368435687,50,10,5,70,0,0.0,0.05,G,,True
0,4.182248810220996,3.9658164861759815,8.195131716810511,2.194693335776968,50,10,5,50,20,0.0,0.5,G,,True
0,8.550794689332259,8.05327195498824,16.377625340017076,4.356753692417162,50,10,5,30,80,0.0,0.4,G,,True
0,6.672491975788638,6.288697380956108,13.362738504754335,3.574872494247141,50,10,5,60,60,0.0,0.5,G,,True
0,7.204823389039087,6.820414714385109,14.228168714857064,3.7264747696156992,50,10,5,60,80,0.0,0.1,G,,True
0,9.121798919336623,8.409385588296445,18.766440380206927,5.207479917585663,50,50,1,20,60,0.0,0.35000000000000003,G,,False
0,9.463023405502325,8.858296497618547,18.79212528240663,5.094029468994165,50,10,5,30,70,0.0,0.7000000000000001,G,,True
0,4.882504141923815,4.550090213915901,9.51177490999826,2.6334639463978093,50,10,5,50,40,0.0,0.15000000000000002,G,,True
0,5.057896811572503,4.562623591568865,10.489296579179832,2.9884067939759227,50,50,1,70,10,0.0,0.30000000000000004,G,,False
0,5.786735517725898,5.146090139027095,12.33550644079845,3.3195731306865426,50,50,1,60,40,0.0,0.30000000000000004,G,,False
0,10.634912810491352,9.46487199804367,22.581697232183373,6.245094471900458,50,50,1,90,30,0.0,0.55,G,,False
0,5.946615094934238,5.635761075903517,11.276478251012763,3.029889992674791,50,10,5,30,50,0.0,0.1,G,,True
0,3.254840737824634,3.0707376695154522,6.4755948858317245,1.676960757519273,50,50,1,100,50,0.0,0.05,G,,False
0,15.810251095323531,15.128257361651826,30.9457743212035,8.262192241563474,50,50,1,20,80,0.0,0.55,G,,False
0,5.018658672932238,4.489397592843957,10.671089704802766,3.0160929647598227,50,50,1,30,0,0.0,0.30000000000000004,G,,False
0,11.226088924097203,10.44973947602385,21.83140116429811,5.997592706595645,50,50,1,10,50,0.0,0.4,G,,False
0,8.886702336259598,8.58229373917392,17.276849859119956,4.570976921669315,50,10,5,10,70,0.0,0.1,G,,True
0,4.64974705169978,4.269261362927473,9.438775249222628,2.613221054939302,50,10,5,40,0,0.0,0.75,G,,True
0,10.436530239816793,9.591137527198661,20.458694517947986,5.405321249916406,50,10,5,20,70,0.0,0.7000000000000001,G,,True
0,5.179487641984911,4.815775401418755,10.105144247130976,2.786870083796944,50,50,1,90,80,0.0,0.15000000000000002,G,,False
0,5.452575924512375,4.877539816950815,10.82947124219423,3.0655100582457706,50,50,1,50,40,0.0,0.25,G,,False
0,18.87834533383273,16.8316463021079,39.07720791536809,10.812119500352331,50,50,1,20,60,0.0,0.65,G,,False
0,5.883183522029097,5.301284226867331,12.72211994020433,3.5166674758785788,50,50,1,100,20,0.0,0.35000000000000003,G,,False
0,6.2494569720880575,5.783966639353743,12.031679812000712,3.290906113840698,50,10,5,70,40,0.0,0.75,G,,True
0,7.037844893882837,6.248071562129098,14.958840027956551,4.23009193424861,50,50,1,20,10,0.0,0.4,G,,False
0,4.165209589822236,3.9505477996065324,8.08008273411173,2.1167421825464023,50,10,5,90,30,0.0,0.25,G,,True
0,3.6141447985012274,3.4014489931298186,7.533023394712765,1.9909639455884425,50,50,1,60,40,0.0,0.1,G,,False
0,15.048123865059027,13.410269974198691,30.93245185822848,8.830929202271314,50,50,1,50,60,0.0,0.6000000000000001,G,,False
0,4.513470056366367,4.253052432084459,8.770972093650638,2.3452936456899596,50,10,5,30,30,0.0,0.15000000000000002,G,,True
0,14.944097854812487,12.799755301139562,33.65030328561026,9.802556490140795,50,50,1,100,30,0.0,0.65,G,,False
0,5.881872304175151,5.459232635588386,11.476357604999855,3.0873019539597735,50,10,5,20,40,0.0,0.15000000000000002,G,,True
0,13.027805856175933,11.650381534904682,28.096397122906875,8.319467064798554,50,50,1,50,30,0.0,0.6000000000000001,G,,False
0,3.658359811332555,3.4861297356118186,7.285777780227769,1.9322783829452497,50,10,5,30,10,0.0,0.0,G,,True
0,4.216977710307089,3.892490549124126,8.59050591894826,2.2941305443190716,50,10,5,100,30,0.0,0.35000000000000003,G,,True
0,7.569206859943031,6.959667833883707,14.926534605347234,3.918154892079347,50,10,5,90,70,0.0,0.6000000000000001,G,,True
0,8.248100882393704,7.619113854458881,17.03807770734563,4.656625561590678,50,50,1,60,50,0.0,0.4,G,,False
0,5.9540299751561,5.629654098698637,11.77704346546169,3.185851429982486,50,10,5,70,50,0.0,0.6000000000000001,G,,True
0,4.377563947782708,4.04857663570413,8.630106184871474,2.361335205616684,50,10,5,30,0,0.0,0.6000000000000001,G,,True
0,6.439869242815117,5.931045922766906,13.160039836739902,3.665835588988212,50,50,1,60,30,0.0,0.35000000000000003,G,,False
0,3.3804788963086856,3.1131020183764377,6.628551524526786,1.8613693809178729,50,10,5,50,0,0.0,0.0,G,,True
0,12.67148104883252,11.750104749872612,25.2444907703946,7.021336116051916,50,50,1,30,80,0.0,0.5,G,,False
0,3.7203610216069922,3.6158943987453327,7.283584689711781,1.9570774636659456,50,10,5,100,20,0.0,0.2,G,,True
0,2.6919933216019705,2.559643219590818,5.204043569654056,1.416375699019525,50,50,1,40,30,0.0,0.0,G,,False
0,6.9328269893075385,6.560773096310257,13.447216037338332,3.717038200450966,50,50,1,50,80,0.0,0.25,G,,False
0,6.502755126049743,5.912794134704001,12.912406625655398,3.66056744717997,50,50,1,90,80,0.0,0.25,G,,False
0,4.074712141182309,3.718430594683099,8.168197461062112,2.2321528527053593,50,50,1,80,60,0.0,0.1,G,,False
0,6.577239235790299,6.004324901084537,13.827283361813736,3.779891204027108,50,50,1,100,10,0.0,0.4,G,,False
0,5.9060023602060285,5.494091225496732,11.803376401003348,3.2025634007407113,50,10,5,70,60,0.0,0.25,G,,True
0,7.600790668139589,6.921160476923575,15.383102339892398,4.17699782821028,50,50,1,80,60,0.0,0.35000000000000003,G,,False
0,8.197845679239649,7.539036057407706,16.403456176632325,4.57876236094228,50,10,5,30,60,0.0,0.65,G,,True
0,15.456162682944298,13.349761649741879,33.78791798271346,10.375645003311167,50,50,1,50,10,0.0,0.65,G,,False
0,27.304187294175364,24.196746669045517,57.14198342750362,15.948383072238455,50,50,1,30,80,0.0,0.75,G,,False
0,12.357891442812484,11.226735881506137,25.715658558987123,6.957962511671476,50,50,1,100,60,0.0,0.55,G,,False
0,3.6884606747678275,3.3802754798848937,7.319297086619557,2.0183387835956323,50,10,5,90,0,0.0,0.65,G,,True
0,3.762017692247027,3.5717544928760887,7.472029101531702,1.9956543556721407,50,10,5,70,10,0.0,0.5,G,,True
0,4.09408623223382,3.742168330402599,8.194977194670876,2.226770571282036,50,50,1,50,20,0.0,0.2,G,,False
0,14.736821306924638,12.936737040376471,30.11107165300385,8.720345126612441,50,50,1,20,40,0.0,0.6000000000000001,G,,False
0,5.294509732236723,4.938163960609259,10.67166459403555,2.859455632942338,50,10,5,80,50,0.0,0.05,G,,True
0,8.31693924938022,7.492881195438713,17.74489543156761,4.810491715983071,50,50,1,40,30,0.0,0.45,G,,False
0,4.535636452669943,4.195683694110869,8.988613784270179,2.477092148160672,50,10,5,20,10,0.0,0.45,G,,True
0,11.577583145423672,10.251777950475194,25.04992990193864,7.18194871433892,50,50,1,80,10,0.0,0.6000000000000001,G,,False
0,25.95323719698021,24.285913367229256,51.529948429336216,14.169332055719973,50,50,1,10,80,0.0,0.7000000000000001,G,,False
0,5.47906671948866,5.139443602762235,10.793987650585295,2.8900596293525855,50,10,5,50,50,0.0,0.15000000000000002,G,,True
0,15.85683546076768,14.638189483562847,32.90263561934148,8.81207956275722,50,50,1,40,70,0.0,0.6000000000000001,G,,False
0,17.39698243558316,14.336680027317534,42.17943418317178,12.641438421063652,50,50,1,60,0,0.0,0.7000000000000001,G,,False
0,10.31200711786142,9.507601448400003,20.561895397198835,5.37148911001717,50,50,1,10,70,0.0,0.30000000000000004,G,,False
0,7.503169534285618,6.977833526115056,14.627017508035923,3.978157396553304,50,10,5,30,70,0.0,0.30000000000000004,G,,True
0,3.970639934100938,3.7845893031330675,7.859623823069875,2.08702410434153,50,50,1,80,70,0.0,0.05,G,,False
0,6.717117125166796,5.92018044248573,14.65679012276595,3.945871440842374,50,50,1,90,20,0.0,0.4,G,,False
0,7.411165376953706,7.0434465943100975,14.15989354395838,3.798818447358312,50,10,5,90,80,0.0,0.35000000000000003,G,,True
0,2.0237688048281086,1.9100617923256422,3.9235196934136596,1.069099147532434,50,50,1,40,10,0.0,0.0,G,,False
0,4.2170231289933495,3.8971019988529036,8.236217372456595,2.277865603440503,50,10,5,70,0,0.0,0.75,G,,True
0,10.98289220632531,10.116711056899568,21.716584363914535,5.808445759328667,50,10,5,10,70,0.0,0.5,G,,True
0,6.796473900888997,6.3120944521782505,13.013170975286497,3.450419513122115,50,10,5,70,60,0.0,0.6000000000000001,G,,True
0,7.968456252737844,7.475815904689327,15.920920815705264,4.208410737693908,50,10,5,50,70,0.0,0.6000000000000001,G,,True
0,25.00706786071357,21.499871845483206,54.443661962398565,16.014498130700733,50,50,1,50,50,0.0,0.75,G,,False
0,8.727377240462014,7.866596947962094,18.185984295827033,5.232545281664555,50,50,1,70,40,0.0,0.45,G,,False
0,8.782315510199982,8.255870587312899,16.8956955839357,4.568662204946547,50,50,1,30,70,0.0,0.35000000000000003,G,,False
0,6.714434878487955,6.29222935145539,13.34545391769688,3.5452684901750664,50,10,5,10,30,0.0,0.4,G,,True
0,4.649526221564691,4.220411150640878,9.743334353190017,2.715090425780378,50,50,1,100,0,0.0,0.30000000000000004,G,,False
0,4.050142098516511,3.8507082326290245,7.734990961584265,2.100964278166899,50,10,5,40,10,0.0,0.55,G,,True
0,5.018919494726577,4.477280984286189,10.667264958192398,2.9062927429424423,50,50,1,100,10,0.0,0.30000000000000004,G,,False
0,4.684027730532889,4.270475999599313,9.301722278932775,2.4932801921648244,50,10,5,20,20,0.0,0.30000000000000004,G,,True
0,4.988277603582097,4.669691179217978,9.974481554563996,2.756735542672088,50,50,1,80,50,0.0,0.2,G,,False
0,6.476737005310931,5.922358469079477,13.430733849555251,3.6717591071139406,50,50,1,50,10,0.0,0.4,G,,False
0,4.69054548578735,4.4444759200459245,8.838380775882522,2.3373223121660827,50,50,1,20,60,0.0,0.0,G,,False
0,6.325120776418613,5.8394786029948165,12.508608874987651,3.3357274024954404,50,10,5,80,60,0.0,0.35000000000000003,G,,True
0,17.67470956833645,14.989234831914821,40.51439441248443,11.918058780071481,50,50,1,30,0,0.0,0.7000000000000001,G,,False
0,3.426417959346705,3.1153769585504207,7.141519066489257,1.9265292484102634,50,50,1,100,40,0.0,0.1,G,,False
0,9.493408209250237,8.471736369459876,19.571722666935514,5.436249456508311,50,50,1,10,50,0.0,0.30000000000000004,G,,False
0,4.41360534611123,4.167642832828875,8.56873137422781,2.290366130652295,50,10,5,30,20,0.0,0.4,G,,True
0,4.261791781296413,3.9777267336320037,8.187582085181475,2.249144345745654,50,10,5,90,30,0.0,0.15000000000000002,G,,True
0,11.257027247342892,10.08740692645209,24.242030196208248,6.934957649513271,50,50,1,40,30,0.0,0.55,G,,False
0,5.907625167453163,5.366665717158234,12.042269790635954,3.3932626186044144,50,50,1,60,20,0.0,0.35000000000000003,G,,False
0,4.898352338685283,4.363317424129676,10.208488538845609,2.8270206055875082,50,50,1,90,0,0.0,0.30000000000000004,G,,False
0,10.718206772423398,10.093133811413814,20.45152198483533,5.688477974839549,50,10,5,10,60,0.0,0.55,G,,True
0,19.9967793476421,17.71955735104963,44.06298300051677,13.233708346207173,50,50,1,40,40,0.0,0.7000000000000001,G,,False
0,4.034930593970757,3.8383311840215057,7.662508895154491,2.0742541470020472,50,10,5,60,20,0.0,0.45,G,,True
0,8.169159290837618,7.547308297733856,16.4781766462367,4.6110480524349775,50,50,1,30,20,0.0,0.45,G,,False
0,3.1167127021553833,2.967309418268499,6.029979476593474,1.6187373778845815,50,50,1,80,40,0.0,0.05,G,,False
0,3.509110402490432,3.291645661252467,6.718269223046521,1.778376862372759,50,10,5,90,10,0.0,0.1,G,,True
0,4.166058642463798,3.919415205806594,8.093351931017306,2.1282207286162516,50,10,5,80,30,0.0,0.30000000000000004,G,,True
0,7.534763358060085,6.998805472984621,14.916105639502158,3.9676028390587135,50,10,5,70,60,0.0,0.7000000000000001,G,,True
0,11.794926526507302,10.641215163060366,24.230630873779482,6.901242498815379,50,50,1,60,40,0.0,0.55,G,,False
0,5.882934139872448,5.4647058854165635,11.826832459137394,3.1510223771279247,50,10,5,30,50,0.0,0.15000000000000002,G,,True
0,4.801902234186789,4.52168291127429,9.672655182872,2.6325425585157496,50,10,5,90,40,0.0,0.25,G,,True
0,8.921477766893862,8.261255116098702,17.121038539623164,4.7547017235147155,50,10,5,10,70,0.0,0.15000000000000002,G,,True
0,5.540273605898415,5.188262940842996,10.8808178380588,2.943444629164177,50,10,5,30,30,0.0,0.6000000000000001,G,,True
0,6.663226384059475,6.413754300517468,12.923096426858203,3.3558175226245295,50,10,5,30,50,0.0,0.45,G,,True
0,23.94138733570584,21.244462875290104,53.645623157347416,15.345320453454487,50,50,1,50,40,0.0,0.75,G,,False
0,7.638291425723099,7.301594121715468,14.804233454905079,3.942507329258336,50,10,5,10,40,0.0,0.4,G,,True
0,3.5646235028832214,3.309462527341516,6.873042997577337,1.8300790921177161,50,10,5,60,10,0.0,0.30000000000000004,G,,True
0,6.783880864422683,6.431696929022955,13.222297186704072,3.490130755280447,50,10,5,30,60,0.0,0.15000000000000002,G,,True
0,7.905179186344415,7.672583060753745,15.351308472400401,4.141021007249019,50,10,5,70,80,0.0,0.4,G,,True
0,9.897867725529128,9.085089748900955,20.40205599344002,5.474119199732431,50,50,1,10,60,0.0,0.30000000000000004,G,,False
0,5.592181069918154,5.151163895759325,11.306879559379936,3.181545292875545,50,50,1,50,30,0.0,0.30000000000000004,G,,False
0,7.238591261967383,6.502052056336211,15.255257790800055,4.252243791250777,50,50,1,90,30,0.0,0.4,G,,False
0,12.702761246006762,11.432182817130048,27.413245330599285,7.628986741561647,50,50,1,80,30,0.0,0.6000000000000001,G,,False
0,11.940729218984119,10.288566460609054,27.093741291127955,7.415853890060574,50,50,1,100,10,0.0,0.6000000000000001,G,,False
0,5.014125044413844,4.565286507697287,10.039293828593307,2.7178939286587913,50,50,1,80,70,0.0,0.15000000000000002,G,,False
0,3.3824397740728727,3.24207962977178,6.64128921251817,1.7581941772531893,50,10,5,100,0,0.0,0.30000000000000004,G,,True
0,11.874723089386771,10.460014415391285,25.28370208329509,7.22847997319913,50,50,1,40,10,0.0,0.6000000000000001,G,,False
0,18.242701902118316,16.030592876019874,39.519099486969274,11.90495303034659,50,50,1,70,30,0.0,0.7000000000000001,G,,False
0,7.647465650701881,7.1859139534403695,14.809147493359474,3.9995544132483283,50,10,5,30,80,0.0,0.05,G,,True
0,7.1084035721296255,6.601273292501197,14.3549332148667,3.8425919421221506,50,10,5,70,50,0.0,0.75,G,,True
0,5.820401313034803,5.522671370681415,11.058323863056804,2.9114928228593002,50,10,5,100,50,0.0,0.55,G,,True
0,8.018093090142253,7.473248852203412,15.775387517540919,4.05991231157232,50,10,5,30,80,0.0,0.0,G,,True
0,10.62744562978328,9.36339471254395,22.139963959050796,6.124618717971313,50,50,1,90,60,0.0,0.5,G,,False
0,4.532150517591335,4.2408218471048045,8.796148781339827,2.338481872443255,50,50,1,90,80,0.0,0.1,G,,False
0,15.39575742391345,13.954108707022172,32.86866686332511,8.749422250910905,50,50,1,50,70,0.0,0.6000000000000001,G,,False
0,9.225834204571965,8.256505674101632,19.923361947451927,5.465124026912272,50,50,1,10,40,0.0,0.35000000000000003,G,,False
0,8.699568664250748,7.932714628244916,17.19776345351385,4.756316706522803,50,50,1,90,70,0.0,0.4,G,,False
0,10.168590786607762,9.257064547612899,21.152652182484882,5.929611597271646,50,50,1,10,40,0.0,0.4,G,,False
0,4.201900376787243,3.977231041633985,8.628338665682621,2.3011120614232987,50,10,5,100,20,0.0,0.65,G,,True
0,3.7314194908299094,3.529874954456126,7.025454893687307,1.9068673635249034,50,10,5,100,10,0.0,0.6000000000000001,G,,True
0,5.783413723136627,5.3434329408103025,11.650741872050556,3.128885497650011,50,10,5,70,40,0.0,0.65,G,,True
0,5.693902299432486,5.186428013980681,11.824210511539684,3.311094472187889,50,50,1,70,10,0.0,0.35000000000000003,G,,False
0,13.902930596811988,12.709317026528709,27.467156966481276,7.823102714766403,50,50,1,10,50,0.0,0.5,G,,False
0,7.407509104082173,7.001451628085135,14.480332828635246,3.838321567559206,50,10,5,70,70,0.0,0.5,G,,True
0,4.904517817277675,4.4754319859153355,10.042994104003485,2.712796585906011,50,10,5,70,40,0.0,0.30000000000000004,G,,True
0,12.389924889146972,11.498524501554826,25.317529407133197,6.962383192007716,50,50,1,10,50,0.0,0.45,G,,False
0,6.1302744211560505,5.634556865933071,12.051427888062307,3.1576144745800514,50,10,5,100,60,0.0,0.4,G,,True
0,4.60929742691327,4.21325923919467,9.184450182012238,2.580209885335666,50,50,1,20,50,0.0,0.05,G,,False
0,6.574788536250296,6.253459893615194,13.235425845607637,3.5587856499819086,50,10,5,10,40,0.0,0.05,G,,True
0,7.9758602927611895,7.568905496253919,15.58288340143401,4.299422851218618,50,50,1,10,70,0.0,0.15000000000000002,G,,False
0,3.530820082917844,3.2444775014616027,7.1745567789734315,1.9732351224576508,50,50,1,10,0,0.0,0.05,G,,False
0,3.1832101435592266,2.9529864427682,6.460723755509318,1.7326277131380594,50,50,1,40,20,0.0,0.1,G,,False
0,3.69104357932498,3.40541375982054,7.239014626169361,1.9368883332832831,50,10,5,80,20,0.0,0.05,G,,True
0,7.693537887853352,7.311764021450536,14.787519425644978,3.894252472697565,50,10,5,80,80,0.0,0.4,G,,True
0,3.2346495537726696,3.046674358497107,6.313826808659094,1.7166815003609486,50,50,1,50,50,0.0,0.0,G,,False
0,6.871898872766284,6.167070257285495,14.493162764389973,3.9516497835724578,50,50,1,60,20,0.0,0.4,G,,False
0,5.052840608650544,4.739763752466203,9.748551706825104,2.5479239564247904,50,10,5,90,40,0.0,0.4,G,,True
0,7.909185497235987,7.512949576883464,15.711746781494705,4.100843324359355,50,10,5,20,70,0.0,0.25,G,,True
0,7.083183477670406,6.605267122234061,13.768274500144079,3.705559993192715,50,10,5,60,50,0.0,0.75,G,,True
0,2.607959759746331,2.4543559103086636,4.9777451291121535,1.4068235505447562,50,50,1,100,30,0.0,0.05,G,,False
0,5.237259033355901,4.807826273929642,11.063712227607517,3.083706901954014,50,50,1,70,20,0.0,0.30000000000000004,G,,False
0,4.8085330856504624,4.458260102270323,9.446754051022358,2.5934772157472596,50,10,5,40,30,0.0,0.45,G,,True
0,6.2223197158676005,5.921841094691956,12.409195387916794,3.3282725525246817,50,10,5,50,60,0.0,0.1,G,,True
0,7.86973799727609,7.2467407783411915,15.684184893906641,4.197034506226716,50,10,5,30,70,0.0,0.45,G,,True
0,3.7692798746596328,3.4392875870394874,7.586567526455282,2.134549405884401,50,50,1,20,10,0.0,0.15000000000000002,G,,False
0,5.53904851516247,5.018029838346244,11.391712926502027,3.158473542739992,50,10,5,10,0,0.0,0.55,G,,True
0,2.1353412324079866,2.0336757891950157,4.13307279241851,1.1099488867500442,50,50,1,90,30,0.0,0.0,G,,False
0,6.542736511724961,6.024747787011236,12.885627200935184,3.5221499791674162,50,10,5,100,60,0.0,0.6000000000000001,G,,True
0,9.065492659252708,8.461974339408478,18.28671686553498,5.031309037584753,50,10,5,20,50,0.0,0.7000000000000001,G,,True
0,7.280912918456467,6.719769942099326,14.427804287740257,3.858957459792773,50,10,5,70,80,0.0,0.05,G,,True
0,4.659116959880836,4.341138608113667,9.139395355806194,2.454499456463521,50,10,5,100,30,0.0,0.65,G,,True
0,5.435955446993987,5.097150020819818,10.693261759486889,2.827124543964794,50,10,5,50,50,0.0,0.0,G,,True
0,13.41219249909426,11.785962674780215,29.55513522247909,8.218307389049734,50,50,1,20,20,0.0,0.6000000000000001,G,,False
